2021-04-29 00:27:49.710 [main] INFO  com.carcassonne.gameserver.GameserverApplication - Starting GameserverApplication using Java 11.0.6 on DESKTOP-JMIJ95C with PID 7688 (F:\0My_Data\软件工程实践\test\Carcassonne-Game-Server\target\classes started by chen in F:\0My_Data\软件工程实践\test\Carcassonne-Game-Server)
2021-04-29 09:36:41.794 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2021-04-29 09:36:41.794 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.45]
2021-04-29 09:36:41.859 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2021-04-29 09:36:41.859 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 685 ms
2021-04-29 09:36:42.098 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2021-04-29 09:36:42.357 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2021-04-29 09:36:42.370 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2021-04-29 09:36:42.378 [main] INFO  com.carcassonne.gameserver.GameserverApplication - Started GameserverApplication in 1.519 seconds (JVM running for 1.988)
2021-04-29 09:36:45.234 [http-nio-8080-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2021-04-29 09:36:45.235 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2021-04-29 09:36:45.236 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2021-04-29 09:36:45.242 [http-nio-8080-exec-1] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  preHandle method
2021-04-29 09:36:45.243 [http-nio-8080-exec-1] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor - 请求地址：http://localhost:8080/tt/testLogbackController, 请求参数：{"searchKeyword":"3D deep learning,Computational geometry,Shape matching"}
2021-04-29 09:36:45.275 [http-nio-8080-exec-1] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor - {"message":"HttpServletRequest to JSONObject failed"}
2021-04-29 09:36:46.502 [http-nio-8080-exec-1] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  afterCompletion method
2021-04-29 09:36:46.509 [http-nio-8080-exec-1] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  preHandle method
2021-04-29 09:36:46.509 [http-nio-8080-exec-1] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor - 请求地址：http://localhost:8080/error, 请求参数：
2021-04-29 09:36:46.509 [http-nio-8080-exec-1] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor - {"message":"HttpServletRequest to JSONObject failed"}
2021-04-29 09:36:46.541 [http-nio-8080-exec-1] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  postHandle method
2021-04-29 09:36:46.541 [http-nio-8080-exec-1] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  afterCompletion method
2021-04-29 09:37:28.147 [http-nio-8080-exec-4] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  preHandle method
2021-04-29 09:37:28.148 [http-nio-8080-exec-4] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor - 请求地址：http://localhost:8080/tt/testLogbackController, 请求参数：{"searchKeyword":"3D deep learning,Computational geometry,Shape matching"}
2021-04-29 09:37:28.149 [http-nio-8080-exec-4] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor - {"message":"HttpServletRequest to JSONObject failed"}
2021-04-29 09:37:29.163 [http-nio-8080-exec-4] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  afterCompletion method
2021-04-29 09:37:29.164 [http-nio-8080-exec-4] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  preHandle method
2021-04-29 09:37:29.164 [http-nio-8080-exec-4] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor - 请求地址：http://localhost:8080/error, 请求参数：
2021-04-29 09:37:29.165 [http-nio-8080-exec-4] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor - {"message":"HttpServletRequest to JSONObject failed"}
2021-04-29 09:37:29.167 [http-nio-8080-exec-4] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  postHandle method
2021-04-29 09:37:29.167 [http-nio-8080-exec-4] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  afterCompletion method
2021-04-29 09:39:27.540 [main] INFO  com.carcassonne.gameserver.GameserverApplication - Starting GameserverApplication using Java 11.0.6 on DESKTOP-JMIJ95C with PID 17268 (F:\0My_Data\软件工程实践\test\Carcassonne-Game-Server\target\classes started by chen in F:\0My_Data\软件工程实践\test\Carcassonne-Game-Server)
2021-04-29 09:39:27.541 [main] INFO  com.carcassonne.gameserver.GameserverApplication - No active profile set, falling back to default profiles: default
2021-04-29 09:39:27.919 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2021-04-29 09:39:27.920 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2021-04-29 09:39:27.933 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 6 ms. Found 0 Redis repository interfaces.
2021-04-29 09:39:28.178 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2021-04-29 09:39:28.183 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2021-04-29 09:39:28.183 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2021-04-29 09:39:28.183 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.45]
2021-04-29 09:39:28.247 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2021-04-29 09:39:28.247 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 677 ms
2021-04-29 09:39:28.487 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2021-04-29 09:39:28.747 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2021-04-29 09:39:28.760 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2021-04-29 09:39:28.768 [main] INFO  com.carcassonne.gameserver.GameserverApplication - Started GameserverApplication in 1.529 seconds (JVM running for 2.002)
2021-04-29 09:39:33.751 [http-nio-8080-exec-2] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2021-04-29 09:39:33.752 [http-nio-8080-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2021-04-29 09:39:33.752 [http-nio-8080-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 0 ms
2021-04-29 09:39:33.760 [http-nio-8080-exec-2] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  preHandle method
2021-04-29 09:39:33.760 [http-nio-8080-exec-2] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor - 请求地址：http://localhost:8080/tt/testLogbackController, 请求参数：{"searchKeyword":"3D deep learning,Computational geometry,Shape matching"}
2021-04-29 09:39:33.794 [http-nio-8080-exec-2] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor - {"message":"HttpServletRequest to JSONObject failed"}
2021-04-29 09:39:35.016 [http-nio-8080-exec-2] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  afterCompletion method
2021-04-29 09:39:35.023 [http-nio-8080-exec-2] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  preHandle method
2021-04-29 09:39:35.023 [http-nio-8080-exec-2] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor - 请求地址：http://localhost:8080/error, 请求参数：
2021-04-29 09:39:35.024 [http-nio-8080-exec-2] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor - {"message":"HttpServletRequest to JSONObject failed"}
2021-04-29 09:39:35.056 [http-nio-8080-exec-2] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  postHandle method
2021-04-29 09:39:35.057 [http-nio-8080-exec-2] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  afterCompletion method
2021-04-29 09:39:47.936 [http-nio-8080-exec-4] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  preHandle method
2021-04-29 09:39:47.937 [http-nio-8080-exec-4] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor - 请求地址：http://localhost:8080/tt/testLogbackController, 请求参数：{"searchKeyword":"3D deep learning,Computational geometry,Shape matching"}
2021-04-29 09:39:47.938 [http-nio-8080-exec-4] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor - {"message":"HttpServletRequest to JSONObject failed"}
2021-04-29 09:39:48.948 [http-nio-8080-exec-4] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  afterCompletion method
2021-04-29 09:39:48.950 [http-nio-8080-exec-4] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  preHandle method
2021-04-29 09:39:48.950 [http-nio-8080-exec-4] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor - 请求地址：http://localhost:8080/error, 请求参数：
2021-04-29 09:39:48.952 [http-nio-8080-exec-4] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor - {"message":"HttpServletRequest to JSONObject failed"}
2021-04-29 09:39:48.954 [http-nio-8080-exec-4] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  postHandle method
2021-04-29 09:39:48.954 [http-nio-8080-exec-4] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  afterCompletion method
2021-04-29 09:41:14.618 [main] INFO  com.carcassonne.gameserver.GameserverApplication - Starting GameserverApplication using Java 11.0.6 on DESKTOP-JMIJ95C with PID 13164 (F:\0My_Data\软件工程实践\test\Carcassonne-Game-Server\target\classes started by chen in F:\0My_Data\软件工程实践\test\Carcassonne-Game-Server)
2021-04-29 09:41:14.619 [main] INFO  com.carcassonne.gameserver.GameserverApplication - No active profile set, falling back to default profiles: default
2021-04-29 09:41:15.006 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2021-04-29 09:41:15.008 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2021-04-29 09:41:15.022 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 7 ms. Found 0 Redis repository interfaces.
2021-04-29 09:41:15.268 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2021-04-29 09:41:15.273 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2021-04-29 09:41:15.274 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2021-04-29 09:41:15.274 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.45]
2021-04-29 09:41:15.349 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2021-04-29 09:41:15.349 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 698 ms
2021-04-29 09:41:15.591 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2021-04-29 09:41:15.853 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2021-04-29 09:41:15.867 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2021-04-29 09:41:15.874 [main] INFO  com.carcassonne.gameserver.GameserverApplication - Started GameserverApplication in 1.551 seconds (JVM running for 2.018)
2021-04-29 09:41:18.216 [http-nio-8080-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2021-04-29 09:41:18.216 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2021-04-29 09:41:18.217 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2021-04-29 09:41:18.224 [http-nio-8080-exec-1] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  preHandle method
2021-04-29 09:41:18.224 [http-nio-8080-exec-1] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor - 请求地址：http://localhost:8080/tt/testLogbackController, 请求参数：{"searchKeyword":"3D deep learning,Computational geometry,Shape matching"}
2021-04-29 09:41:18.229 [http-nio-8080-exec-1] INFO  com.carcassonne.gameserver.util.RequestUtil - sb content + 
2021-04-29 09:41:18.258 [http-nio-8080-exec-1] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor - {"message":"HttpServletRequest to JSONObject failed"}
2021-04-29 09:41:19.471 [http-nio-8080-exec-1] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  afterCompletion method
2021-04-29 09:41:19.478 [http-nio-8080-exec-1] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  preHandle method
2021-04-29 09:41:19.478 [http-nio-8080-exec-1] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor - 请求地址：http://localhost:8080/error, 请求参数：
2021-04-29 09:41:19.478 [http-nio-8080-exec-1] INFO  com.carcassonne.gameserver.util.RequestUtil - sb content + 
2021-04-29 09:41:19.479 [http-nio-8080-exec-1] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor - {"message":"HttpServletRequest to JSONObject failed"}
2021-04-29 09:41:19.510 [http-nio-8080-exec-1] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  postHandle method
2021-04-29 09:41:19.510 [http-nio-8080-exec-1] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  afterCompletion method
2021-04-29 09:41:24.957 [http-nio-8080-exec-4] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  preHandle method
2021-04-29 09:41:24.957 [http-nio-8080-exec-4] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor - 请求地址：http://localhost:8080/tt/testLogbackController, 请求参数：{"searchKeyword":"3D deep learning,Computational geometry,Shape matching"}
2021-04-29 09:41:24.957 [http-nio-8080-exec-4] INFO  com.carcassonne.gameserver.util.RequestUtil - sb content + 
2021-04-29 09:41:24.958 [http-nio-8080-exec-4] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor - {"message":"HttpServletRequest to JSONObject failed"}
2021-04-29 09:41:25.961 [http-nio-8080-exec-4] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  afterCompletion method
2021-04-29 09:41:25.963 [http-nio-8080-exec-4] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  preHandle method
2021-04-29 09:41:25.963 [http-nio-8080-exec-4] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor - 请求地址：http://localhost:8080/error, 请求参数：
2021-04-29 09:41:25.963 [http-nio-8080-exec-4] INFO  com.carcassonne.gameserver.util.RequestUtil - sb content + 
2021-04-29 09:41:25.964 [http-nio-8080-exec-4] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor - {"message":"HttpServletRequest to JSONObject failed"}
2021-04-29 09:41:25.966 [http-nio-8080-exec-4] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  postHandle method
2021-04-29 09:41:25.966 [http-nio-8080-exec-4] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  afterCompletion method
2021-04-29 09:41:43.860 [http-nio-8080-exec-6] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  preHandle method
2021-04-29 09:41:43.860 [http-nio-8080-exec-6] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor - 请求地址：http://localhost:8080/tt/testLogbackController, 请求参数：{"searchKeyword":"3D deep learning,Computational geometry,Shape matching"}
2021-04-29 09:41:43.860 [http-nio-8080-exec-6] INFO  com.carcassonne.gameserver.util.RequestUtil - sb content + 
2021-04-29 09:41:43.861 [http-nio-8080-exec-6] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor - {"message":"HttpServletRequest to JSONObject failed"}
2021-04-29 09:41:44.863 [http-nio-8080-exec-6] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  afterCompletion method
2021-04-29 09:41:44.865 [http-nio-8080-exec-6] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  preHandle method
2021-04-29 09:41:44.865 [http-nio-8080-exec-6] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor - 请求地址：http://localhost:8080/error, 请求参数：
2021-04-29 09:41:44.865 [http-nio-8080-exec-6] INFO  com.carcassonne.gameserver.util.RequestUtil - sb content + 
2021-04-29 09:41:44.866 [http-nio-8080-exec-6] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor - {"message":"HttpServletRequest to JSONObject failed"}
2021-04-29 09:41:44.868 [http-nio-8080-exec-6] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  postHandle method
2021-04-29 09:41:44.868 [http-nio-8080-exec-6] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  afterCompletion method
2021-04-29 09:41:51.441 [http-nio-8080-exec-8] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  preHandle method
2021-04-29 09:41:51.441 [http-nio-8080-exec-8] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor - 请求地址：http://localhost:8080/tt/testLogbackController, 请求参数：{"searchKeyword":"3D deep learning,Computational geometry,Shape matching"}
2021-04-29 09:41:51.441 [http-nio-8080-exec-8] INFO  com.carcassonne.gameserver.util.RequestUtil - sb content + 
2021-04-29 09:41:51.442 [http-nio-8080-exec-8] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor - {"message":"HttpServletRequest to JSONObject failed"}
2021-04-29 09:41:52.453 [http-nio-8080-exec-8] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  afterCompletion method
2021-04-29 09:41:52.455 [http-nio-8080-exec-8] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  preHandle method
2021-04-29 09:41:52.455 [http-nio-8080-exec-8] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor - 请求地址：http://localhost:8080/error, 请求参数：
2021-04-29 09:41:52.455 [http-nio-8080-exec-8] INFO  com.carcassonne.gameserver.util.RequestUtil - sb content + 
2021-04-29 09:41:52.456 [http-nio-8080-exec-8] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor - {"message":"HttpServletRequest to JSONObject failed"}
2021-04-29 09:41:52.457 [http-nio-8080-exec-8] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  postHandle method
2021-04-29 09:41:52.458 [http-nio-8080-exec-8] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  afterCompletion method
2021-04-29 09:42:12.889 [main] INFO  com.carcassonne.gameserver.GameserverApplication - Starting GameserverApplication using Java 11.0.6 on DESKTOP-JMIJ95C with PID 14056 (F:\0My_Data\软件工程实践\test\Carcassonne-Game-Server\target\classes started by chen in F:\0My_Data\软件工程实践\test\Carcassonne-Game-Server)
2021-04-29 09:42:12.891 [main] INFO  com.carcassonne.gameserver.GameserverApplication - No active profile set, falling back to default profiles: default
2021-04-29 09:42:13.263 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2021-04-29 09:42:13.267 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2021-04-29 09:42:13.282 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 7 ms. Found 0 Redis repository interfaces.
2021-04-29 09:42:13.536 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2021-04-29 09:42:13.539 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2021-04-29 09:42:13.539 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2021-04-29 09:42:13.541 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.45]
2021-04-29 09:42:13.607 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2021-04-29 09:42:13.607 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 685 ms
2021-04-29 09:42:13.865 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2021-04-29 09:42:14.123 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2021-04-29 09:42:14.134 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2021-04-29 09:42:14.142 [main] INFO  com.carcassonne.gameserver.GameserverApplication - Started GameserverApplication in 1.556 seconds (JVM running for 2.029)
2021-04-29 09:42:15.735 [http-nio-8080-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2021-04-29 09:42:15.736 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2021-04-29 09:42:15.736 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 0 ms
2021-04-29 09:42:15.743 [http-nio-8080-exec-1] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  preHandle method
2021-04-29 09:42:15.744 [http-nio-8080-exec-1] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor - 请求地址：http://localhost:8080/tt/testLogbackController, 请求参数：{"searchKeyword":"3D deep learning,Computational geometry,Shape matching"}
2021-04-29 09:42:15.748 [http-nio-8080-exec-1] INFO  com.carcassonne.gameserver.util.RequestUtil - sb content + 
2021-04-29 09:42:15.776 [http-nio-8080-exec-1] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor - {"message":"HttpServletRequest to JSONObject failed"}
2021-04-29 09:42:15.982 [http-nio-8080-exec-1] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  afterCompletion method
2021-04-29 09:42:15.989 [http-nio-8080-exec-1] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  preHandle method
2021-04-29 09:42:15.989 [http-nio-8080-exec-1] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor - 请求地址：http://localhost:8080/error, 请求参数：
2021-04-29 09:42:15.989 [http-nio-8080-exec-1] INFO  com.carcassonne.gameserver.util.RequestUtil - sb content + 
2021-04-29 09:42:15.990 [http-nio-8080-exec-1] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor - {"message":"HttpServletRequest to JSONObject failed"}
2021-04-29 09:42:16.022 [http-nio-8080-exec-1] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  postHandle method
2021-04-29 09:42:16.022 [http-nio-8080-exec-1] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  afterCompletion method
2021-04-29 09:42:19.483 [http-nio-8080-exec-4] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  preHandle method
2021-04-29 09:42:19.483 [http-nio-8080-exec-4] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor - 请求地址：http://localhost:8080/tt/testLogbackController, 请求参数：{"searchKeyword":"3D deep learning,Computational geometry,Shape matching"}
2021-04-29 09:42:19.483 [http-nio-8080-exec-4] INFO  com.carcassonne.gameserver.util.RequestUtil - sb content + 
2021-04-29 09:42:19.484 [http-nio-8080-exec-4] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor - {"message":"HttpServletRequest to JSONObject failed"}
2021-04-29 09:42:19.485 [http-nio-8080-exec-4] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  afterCompletion method
2021-04-29 09:42:19.485 [http-nio-8080-exec-4] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  preHandle method
2021-04-29 09:42:19.485 [http-nio-8080-exec-4] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor - 请求地址：http://localhost:8080/error, 请求参数：
2021-04-29 09:42:19.486 [http-nio-8080-exec-4] INFO  com.carcassonne.gameserver.util.RequestUtil - sb content + 
2021-04-29 09:42:19.486 [http-nio-8080-exec-4] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor - {"message":"HttpServletRequest to JSONObject failed"}
2021-04-29 09:42:19.487 [http-nio-8080-exec-4] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  postHandle method
2021-04-29 09:42:19.487 [http-nio-8080-exec-4] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  afterCompletion method
2021-04-29 09:42:28.113 [http-nio-8080-exec-6] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  preHandle method
2021-04-29 09:42:28.114 [http-nio-8080-exec-6] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor - 请求地址：http://localhost:8080/tt/testLogbackController, 请求参数：{"searchKeyword":"3D deep learning,Computational geometry,Shape matching"}
2021-04-29 09:42:28.114 [http-nio-8080-exec-6] INFO  com.carcassonne.gameserver.util.RequestUtil - sb content + 
2021-04-29 09:42:28.115 [http-nio-8080-exec-6] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor - {"message":"HttpServletRequest to JSONObject failed"}
2021-04-29 09:42:28.115 [http-nio-8080-exec-6] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  afterCompletion method
2021-04-29 09:42:28.116 [http-nio-8080-exec-6] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  preHandle method
2021-04-29 09:42:28.116 [http-nio-8080-exec-6] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor - 请求地址：http://localhost:8080/error, 请求参数：
2021-04-29 09:42:28.116 [http-nio-8080-exec-6] INFO  com.carcassonne.gameserver.util.RequestUtil - sb content + 
2021-04-29 09:42:28.117 [http-nio-8080-exec-6] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor - {"message":"HttpServletRequest to JSONObject failed"}
2021-04-29 09:42:28.118 [http-nio-8080-exec-6] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  postHandle method
2021-04-29 09:42:28.118 [http-nio-8080-exec-6] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  afterCompletion method
2021-04-29 09:42:31.031 [http-nio-8080-exec-8] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  preHandle method
2021-04-29 09:42:31.031 [http-nio-8080-exec-8] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor - 请求地址：http://localhost:8080/tt/testLogbackController, 请求参数：{"searchKeyword":"3D deep learning,Computational geometry,Shape matching"}
2021-04-29 09:42:31.031 [http-nio-8080-exec-8] INFO  com.carcassonne.gameserver.util.RequestUtil - sb content + 
2021-04-29 09:42:31.032 [http-nio-8080-exec-8] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor - {"message":"HttpServletRequest to JSONObject failed"}
